GroupName, GroupOrder, E(G)value, E(G)value_decimal
S757,1514,573806/1513,379.25049570389956
S758,1516,143768/505,284.68910891089109
S759,1518,10688/41,260.6829268292683
S760,1520,6352/31,204.90322580645162
S761,1522,193294/507,381.25049309664695
S762,1524,337586/1523,221.6585686145765
S763,1526,8324/25,332.95999999999998
S764,1528,133576/509,262.42829076620825
S765,1530,351242/1529,229.72007848266841
S766,1532,440452/1531,287.68909209666884
S767,1534,25664/73,351.56164383561645
S768,1536,307372/1535,200.24234527687295
S769,1538,592130/1537,385.25048796356538
S770,1540,11194/57,196.38596491228071
S771,1542,462092/1541,299.86502271252431
S772,1544,409170/1543,265.17822423849645
S773,1546,199434/515,387.2504854368932
S774,1548,25556/119,214.75630252100839
S775,1550,486600/1549,314.13815364751451
S776,1552,402010/1551,259.19406834300452
S777,1554,402786/1553,259.35994848679974
S778,1556,454354/1555,292.18906752411573
S779,1558,188140/519,362.50481695568402
S780,1560,255428/1559,163.84092366901859
S781,1562,553342/1561,354.47918001281232
S782,1564,138932/521,266.66410748560463
S783,1566,446276/1565,285.16038338658149
S784,1568,360838/1567,230.27313337587748
S785,1570,171974/523,328.8221797323136
S786,1572,359222/1571,228.65817950350095
S787,1574,620156/1573,394.25047679593132
S788,1576,142106/525,270.67809523809524
S789,1578,483926/1577,306.86493341788207
S790,1580,389848/1579,246.89550348321723
S791,1582,181944/527,345.24478178368122
S792,1584,292736/1583,184.92482627921669
S793,1586,576362/1585,363.6353312302839
S794,1588,157742/529,298.1890359168242
S795,1590,58124/227,256.05286343612335
S796,1592,435024/1591,273.42803268384665
S797,1594,212002/531,399.25047080979283
S798,1596,311324/1595,195.18746081504702
S799,1598,592096/1597,370.75516593613025
S800,1600,357442/1599,223.5409631019387
S801,1602,479414/1601,299.4465958775765
S802,1604,482806/1603,301.18902058640049
S803,1606,195044/535,364.56822429906543
S804,1608,342178/1607,212.92968263845674
S805,1610,459430/1609,285.53760099440649
S806,1612,146704/537,273.19180633147113
S807,1614,506264/1613,313.86484810911344
S808,1616,435958/1615,269.94303405572754
S809,1618,218430/539,405.25046382189237
S810,1620,311642/1619,192.49042618900555
S811,1622,658532/1621,406.25046267735968
S812,1624,128724/541,237.93715341959336
S813,1626,513822/1625,316.19815384615384
S814,1628,445516/1627,273.82667486170868
S815,1630,185392/543,341.42173112338855
S816,1632,46916/233,201.35622317596565
S817,1634,621434/1633,380.54745866503367
S818,1636,167418/545,307.18899082568805
S819,1638,413448/1637,252.564447159438
S820,1640,34610/149,232.28187919463087
S821,1642,224954/547,411.25045703839123
S822,1644,392936/1643,239.15763846622033
S823,1646,678152/1645,412.25045592705169
S824,1648,453448/1647,275.31754705525196
S825,1650,406466/1649,246.49241964827169
S826,1652,443218/1651,268.45427013930953
S827,1654,228252/551,414.25045372050818
S828,1656,341852/1655,206.55709969788521
S829,1658,688070/1657,415.25045262522633
S830,1660,20500/79,259.49367088607596
S831,1662,536832/1661,323.19807344972907
S832,1664,430430/1663,258.82742032471435
S833,1666,191746/555,345.48828828828829
S834,1668,404510/1667,242.65746850629873
S835,1670,583852/1669,349.82144997004195
S836,1672,140158/557,251.63016157989227
S837,1674,72990/239,305.39748953974896
S838,1676,527104/1675,314.68895522388061
S839,1678,234920/559,420.25044722719139
S840,1680,273482/1679,162.88385944014294
S841,1682,685386/1681,407.72516359309935
S842,1684,177382/561,316.18894830659536
S843,1686,552452/1685,327.86468842729971
S844,1688,489108/1687,289.92768227622997
S845,1690,186210/563,330.74600355239789
S846,1692,397520/1691,235.07983441750443
S847,1694,578796/1693,341.87595983461313
S848,1696,157714/565,279.13982300884953
S849,1698,560346/1697,330.19799646434888
S850,1700,428398/1699,252.14714537963508
S851,1702,225844/567,398.31393298059965
S852,1704,384470/1703,225.76042278332355
S853,1706,728462/1705,427.25043988269795
S854,1708,157992/569,277.66608084358523
S855,1710,441092/1709,258.0994733762434
S856,1712,489460/1711,286.06662770309759
S857,1714,245102/571,429.25043782837128
S858,1716,52526/245,214.39183673469387
S859,1718,738740/1717,430.25043680838672
S860,1720,139712/573,243.82547993019196
S861,1722,495662/1721,288.00813480534572
S862,1724,557716/1723,323.68891468369122
S863,1726,248544/575,432.25043478260869
S864,1728,375328/1727,217.32947307469601
S865,1730,6886/19,362.42105263157896
S866,1732,187634/577,325.18890814558057
S867,1734,553900/1733,319.61915753029427
S868,1736,442098/1735,254.8115273775216
S869,1738,228610/579,394.83592400690844
S870,1740,360272/1739,207.17193789534215
S871,1742,696152/1741,399.85755313038482
S872,1744,507982/1743,291.4411933448078
S873,1746,569838/1745,326.55472779369626
S874,1748,523450/1747,299.62793360045794
S875,1750,561652/1749,321.12750142938825
S876,1752,406540/1751,232.17589948600801
S877,1754,770006/1753,439.25042783799199
S878,1756,14836/45,329.68888888888887
S879,1758,85808/251,341.86454183266932
S880,1760,400360/1759,227.60659465605457
S881,1762,259014/587,441.25042589437817
S882,1764,386246/1763,219.08451503119682
S883,1766,780572/1765,442.25042492917845
S884,1768,157746/589,267.82003395585741
S885,1770,504950/1769,285.44375353306953
S886,1772,589192/1771,332.68887634105027
S887,1774,262552/591,444.2504230118443
S888,1776,403008/1775,227.04676056338027
S889,1778,689906/1777,388.24198086662915
S890,1780,165086/593,278.39123102866779
S891,1782,548012/1781,307.69904548006735
S892,1784,546360/1783,306.42736960179474
S893,1786,35414/85,416.63529411764705
S894,1788,464900/1787,260.15668718522664
S895,1790,670912/1789,375.02068194522082
S896,1792,157160/597,263.24958123953098
S897,1794,558986/1793,311.76017847183493
S898,1796,605254/1795,337.18885793871868
S899,1798,252900/599,422.20367278797994
S900,1800,351390/1799,195.32518065591995
S901,1802,754462/1801,418.91282620766242
S902,1804,182752/601,304.07986688851912
S903,1806,545712/1805,302.33351800554016
S904,1808,546058/1807,302.19037078029885
S905,1810,228670/603,379.2205638474295
S906,1812,477482/1811,263.65654334621757
S907,1814,823556/1813,454.25041367898513
S908,1816,17156/55,311.92727272727274
S909,1818,617978/1817,340.10897083104015
S910,1820,427132/1819,234.8169323804288
S911,1822,276944/607,456.25041186161451
S912,1824,412394/1823,226.21722435545803
S913,1826,757402/1825,415.01479452054792
S914,1828,209002/609,343.18883415435141
S915,1830,539996/1829,295.24111536358669
S916,1832,576174/1831,314.67722555980339
S917,1834,244722/611,400.52700490998365
S918,1836,449828/1835,245.13787465940055
S919,1838,845480/1837,460.25040827436038
S920,1840,153220/613,249.95106035889071
S921,1842,94206/263,358.1977186311787
S922,1844,638026/1843,346.18882257189364
S923,1846,260764/615,424.00650406504064
S924,1848,369368/1847,199.98267460747158
S925,1850,16194/43,376.60465116279067
S926,1852,214524/617,347.68881685575366
S927,1854,642780/1853,346.8861305990286
S928,1856,557134/1855,300.34177897574125
S929,1858,287990/619,465.25040387722134
S930,1860,412430/1859,221.8558364712211
S931,1862,722504/1861,388.2342826437399
S932,1864,198830/621,320.17713365539453
S933,1866,676742/1865,362.86434316353888
S934,1868,654736/1867,350.68880557043383
S935,1870,30392/89,341.4831460674157
S936,1872,413682/1871,221.10208444681987
S937,1874,878906/1873,469.25040042712226
S938,1876,190814/625,305.30239999999998
S939,1878,685476/1877,365.19765583377728
S940,1880,501532/1879,266.9143161255987
S941,1882,295474/627,471.25039872408291
S942,1884,73748/269,274.1561338289963
S943,1886,64144/145,442.37241379310348
S944,1888,195740/629,311.19236883942767
S945,1890,495830/1889,262.48279512969827
S946,1892,603622/1891,319.20782654680062
S947,1894,299252/631,474.25039619651346
S948,1896,476446/1895,251.42269129287598
S949,1898,118178/271,436.08118081180811
S950,1900,179336/633,283.31121642969987
S951,1902,703112/1901,369.86428195686483
S952,1904,506680/1903,266.25328428796638
S953,1906,303054/635,477.25039370078741
S954,1908,506438/1907,265.56790770844259
S955,1910,764020/1909,400.22001047668937
S956,1912,209208/637,328.4270015698587
S957,1914,633614/1913,331.21484579194981
S958,1916,688804/1915,359.688772845953
S959,1918,267712/639,418.95461658841941
S960,1920,403376/1919,210.20114643043252
S961,1922,896582/1921,466.72670484122852
S962,1924,209922/641,327.49141965678626
S963,1926,693848/1925,360.44051948051947
S964,1928,638178/1927,331.17695900363259
S965,1930,260042/643,404.41990668740277
S966,1932,459752/1931,238.09010875194201
S967,1934,936056/1933,484.25038799793066
S968,1936,13466/45,299.24444444444447
S969,1938,50570/149,339.39597315436242
S970,1940,84094/277,303.58844765342963
S971,1942,314604/647,486.25038639876351
S972,1944,7300/29,251.72413793103448
S973,1946,826814/1945,425.09717223650387
S974,1948,237332/649,365.68875192604008
S975,1950,574528/1949,294.78091328886609
S976,1952,627982/1951,321.87698616094309
S977,1954,318502/651,489.25038402457756
S978,1956,556502/1955,284.6557544757033
S979,1958,871420/1957,445.28359734287176
S980,1960,162430/653,248.74425727411946
S981,1962,720114/1961,367.21774604793472
S982,1964,55672/151,368.68874172185429
S983,1966,322424/655,492.25038167938931
S984,1968,70844/281,252.11387900355871
S985,1970,812842/1969,412.81970543423057
S986,1972,24734/73,338.82191780821915
S987,1974,653036/1973,330.98631525595539
S988,1976,594336/1975,300.92962025316456
S989,1978,306042/659,464.40364188163886
S990,1980,428552/1979,216.54977261243053
S991,1982,983072/1981,496.25037859666833
S992,1984,637856/1983,321.6621280887544
S993,1986,766602/1985,386.19748110831233
S994,1988,643246/1987,323.7272269753397
S995,1990,21268/51,417.01960784313724
S996,1992,47830/181,264.25414364640886
S997,1994,995006/1993,499.2503763171099
S998,1996,249168/665,374.68872180451126
S999,1998,731148/1997,366.12318477716576
S1000,2000,561902/1999,281.09154577288643
S1001,2002,250454/667,375.49325337331334
S1002,2004,584186/2003,291.65551672491262
S1003,2006,936484/2005,467.07431421446387
S1004,2008,230756/669,344.92675635276532
S1005,2010,13310/41,324.63414634146341
S1006,2012,759532/2011,377.68871208354051
S1007,2014,315888/671,470.77198211624443
S1008,2016,450548/2015,223.59702233250621
S1009,2018,1019090/2017,505.25037183936541
S1010,2020,212794/673,316.18722139673105
S1011,2022,794652/2021,393.19742701632856
S1012,2024,621070/2023,307.00444883835888
S1013,2026,342394/675,507.25037037037038
S1014,2028,558968/2027,275.7612234829798
S1015,2030,736168/2029,362.8230655495318
S1016,2032,690160/2031,339.81290004923682
S1017,2034,774110/2033,380.77225774717169
S1018,2036,777754/2035,382.18869778869777
S1019,2038,346460/679,510.25036818851254
S1020,2040,443480/2039,217.49877390877882
S1021,2042,1043462/2041,511.25036746692797
S1022,2044,226732/681,332.93979441997061
S1023,2046,725432/2045,354.73447432762833
S1024,2048,701098/2047,342.50024425989255
S1025,2050,285670/683,418.25768667642751
S1026,2052,80702/293,275.4334470989761
S1027,2054,969644/2053,472.30589381393082
S1028,2056,241926/685,353.17664233576642
S1029,2058,722658/2057,351.31648031113269
S1030,2060,664000/2059,322.48664400194269
S1031,2062,354664/687,516.25036390101889
S1032,2064,545970/2063,264.6485700436258
S1033,2066,1068122/2065,517.25036319612593
S1034,2068,240782/689,349.46589259796809
S1035,2070,651536/2069,314.90381826969548
S1036,2072,632580/2071,305.44664413326893
S1037,2074,333842/691,483.12879884225759
S1038,2076,626972/2075,302.15518072289154
S1039,2078,1080560/2077,520.25036109773714
S1040,2080,2994/11,272.18181818181819
S1041,2082,842522/2081,404.86400768861125
S1042,2084,814846/2083,391.18867018722995
S1043,2086,316788/695,455.81007194244603
S1044,2088,547610/2087,262.39099185433639
S1045,2090,801622/2089,383.73480134035424
S1046,2092,273704/697,392.68866571018651
S1047,2094,121752/299,407.19732441471569
S1048,2096,734428/2095,350.5622911694511
S1049,2098,367150/699,525.25035765379118
S1050,2100,472562/2099,225.13673177703669
S1051,2102,1105652/2101,526.25035697287001
S1052,2104,253360/701,361.42653352353778
S1053,2106,774702/2105,368.02945368171021
S1054,2108,15604/43,362.88372093023258
S1055,2110,310880/703,442.21906116642958
S1056,2112,532802/2111,252.39317858834676
S1057,2114,976106/2113,461.95267392333176
S1058,2116,268886/705,381.39858156028367
S1059,2118,871916/2117,411.86395843174301
S1060,2120,638986/2119,301.55073147711187
S1061,2122,375594/707,531.2503536067893
S1062,2124,628532/2123,296.0584079133302
S1063,2126,1131032/2125,532.25035294117652
S1064,2128,636334/2127,299.16972261401037
S1065,2130,732866/2129,344.23015500234851
S1066,2132,775042/2131,363.69873298920692
S1067,2134,345292/711,485.64275668073134
S1068,2136,86468/305,283.50163934426229
S1069,2138,1143830/2137,535.25035095928877
S1070,2140,238916/713,335.08555399719495
S1071,2142,718220/2141,335.46006539000467
S1072,2144,758476/2143,353.93187120858607
S1073,2146,361958/715,506.23496503496506
S1074,2148,35330/113,312.65486725663715
S1075,2150,943596/2149,439.08608655188459
S1076,2152,265058/717,369.67642956764297
S1077,2154,901814/2153,418.86391082210866
S1078,2156,701788/2155,325.6556844547564
S1079,2158,356952/719,496.45618915159946
S1080,2160,496100/2159,229.78230662343677
S1081,2162,1098802/2161,508.46922720962516
S1082,2164,292862/721,406.18862690707351
S1083,2166,173760/433,401.29330254041571
S1084,2168,73368/197,372.42639593908632
S1085,2170,280954/723,388.59474412171505
S1086,2172,686372/2171,316.15476738830034
S1087,2174,1182656/2173,544.25034514496087
S1088,2176,249246/725,343.78758620689655
S1089,2178,820858/2177,377.05925585668354
S1090,2180,743878/2179,341.38503900871962
S1091,2182,397124/727,546.2503438789546
S1092,2184,522010/2183,239.12505726065049
S1093,2186,1195742/2185,547.25034324942794
S1094,2188,299392/729,410.6886145404664
S1095,2190,774968/2189,354.02832343535863
S1096,2192,803410/2191,366.68644454586945
S1097,2194,401502/731,549.25034199726406
S1098,2196,672158/2195,306.22232346241458
S1099,2198,1055396/2197,480.38051888939464
S1100,2200,212780/733,290.28649386084584
S1101,2202,30402/71,428.19718309859155
S1102,2204,838780/2203,380.74443940081704
S1103,2206,405904/735,552.25034013605443
S1104,2208,609086/2207,275.97915722700498
S1105,2210,902290/2209,408.46084200995926
S1106,2212,265746/737,360.57801899592943
S1107,2214,899840/2213,406.61545413465882
S1108,2216,843198/2215,380.67629796839731
S1109,2218,410330/739,555.25033829499318
S1110,2220,84296/317,265.91798107255522
S1111,2222,1123432/2221,505.82260243133726
S1112,2224,827092/2223,372.0611785874944
S1113,2226,832082/2225,373.9694382022472
S1114,2228,931306/2227,418.18859452177816
S1115,2230,347292/743,467.41857335127861
S1116,2232,626932/2231,281.00941281936349
S1117,2234,1248806/2233,559.25033587102553
S1118,2236,284444/745,381.80402684563757
S1119,2238,973536/2237,435.19713902548057
S1120,2240,618988/2239,276.45734702992405
S1121,2242,392110/747,524.91298527443109
S1122,2244,638606/2243,284.71065537226929
S1123,2246,1262252/2245,562.2503340757238
S1124,2248,289246/749,386.17623497997329
S1125,2250,796530/2249,354.17074255224543
S1126,2252,951472/2251,422.68858285206574
S1127,2254,355820/751,473.79494007989348
S1128,2256,653318/2255,289.719733924612
S1129,2258,1275770/2257,565.25033229951259
S1130,2260,88850/251,353.98406374501991
S1131,2262,127964/323,396.17337461300309
S1132,2264,880140/2263,388.92620415377814
S1133,2266,389514/755,515.91258278145699
S1134,2268,637076/2267,281.02161446846054
S1135,2270,1079632/2269,475.8184222124284
S1136,2272,284104/757,375.30250990752972
S1137,2274,1005114/2273,442.19709634843821
S1138,2276,74758/175,427.18857142857144
S1139,2278,403252/759,531.29380764163375
S1140,2280,556910/2279,244.36594997806054
S1141,2282,1137782/2281,498.80841736080669
S1142,2284,326232/761,428.68856767411302
S1143,2286,978468/2285,428.21356673960611
S1144,2288,751648/2287,328.66112811543508
S1145,2290,52322/109,480.01834862385323
S1146,2292,764402/2291,333.6542994325622
S1147,2294,1243316/2293,542.22241604884425
S1148,2296,259496/765,339.21045751633989
S1149,2298,1026446/2297,446.86373530692208
S1150,2300,794740/2299,345.68943018703783
S1151,2302,441984/767,576.25032594524123
S1152,2304,668606/2303,290.3195831524099
S1153,2306,1330562/2305,577.25032537960954
S1154,2308,333122/769,433.18855656697008
S1155,2310,703940/2309,304.86790818536161
